Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
11/02/2017,506,2:26:00 PM,Saturday,Leslie/Gerrard,Mechanical,0,0,W/B,4186
11/02/2017,506,2:42:00 PM,Saturday,Gerard and Carlaw,Mechanical,6,12,E/B,4197
11/02/2017,504,3:31:00 PM,Saturday,Roncy Yard,Mechanical,6,12,E/B,4165
11/02/2017,501,3:36:00 PM,Saturday,Longbranch,Mechanical,5,10,E/B,1636
11/02/2017,511,3:53:00 PM,Saturday,Bathurst Station,Utilized Off Route,5,10,B/W,1383
11/02/2017,505,4:40:00 PM,Saturday,ontrio/dundas,Mechanical,5,10,E/B,4199
11/02/2017,501,6:12:00 PM,Saturday,Long Branch to Dufferin,Utilized Off Route,6,12,B/W,1641
11/02/2017,501,6:56:00 PM,Saturday,Bay to University,Held By,4,11,B/W,4155
11/02/2017,504,7:55:00 PM,Saturday,Broadview Station,Mechanical,8,15,W/B,4163
11/02/2017,501,8:28:00 PM,Saturday,Roncesvalles Yard,Mechanical,6,12,W/B,4244
11/02/2017,504,9:00:00 PM,Saturday,King/Brant to King/University,General Delay,10,15,B/W,
11/02/2017,501,9:23:00 PM,Saturday,Russell Car house,Mechanical,6,12,W/B,4226
12/02/2017,501,12:09:00 AM,Sunday,Queen and Woodbine,Mechanical,10,20,W/B,4077
12/02/2017,504,12:25:00 AM,Sunday,King and John,Mechanical,8,16,E/B,4011
12/02/2017,501,2:54:00 AM,Sunday,Parliament and Queen,Investigation,10,20,E/B,4176
12/02/2017,504,6:22:00 AM,Sunday,Russell Yard,Mechanical,9,19,W/B,4068
12/02/2017,501,7:30:00 AM,Sunday,Neville loop,General Delay,6,12,W/B,4247
12/02/2017,504,9:02:00 AM,Sunday,Roncy yard,Mechanical,7,14,W/B,4142
12/02/2017,504,9:25:00 AM,Sunday,Russell Yard,Investigation,32,39,W/B,4089
12/02/2017,505,9:59:00 AM,Sunday,McCaul,Investigation,4,10,W/B,4032
12/02/2017,501,10:20:00 AM,Sunday,Queen and Kingston rd,Investigation,6,12,E/B,4242
12/02/2017,512,10:21:00 AM,Sunday,Gunns to Yonge,General Delay,28,6,E/B,4153
12/02/2017,505,10:37:00 AM,Sunday,Broadview to Dundas West,General Delay,17,23,W/B,4063
12/02/2017,501,10:52:00 AM,Sunday,Neville loop,Mechanical,6,12,W/B,4213
12/02/2017,501,11:07:00 AM,Sunday,Queen and Carlaw,Mechanical,6,12,E/B,4208
12/02/2017,506,11:44:00 AM,Sunday,Roncy Yard,Late Leaving Garage,11,21,E/B,4059
12/02/2017,501,11:46:00 AM,Sunday,Queen and Connaught,Late Leaving Garage,6,12,W/B,4053
12/02/2017,505,11:48:00 AM,Sunday,Broadview and Dundas,Late Leaving Garage,6,12,N/B,4130
12/02/2017,506,11:51:00 AM,Sunday,Coxwell and Lower Gerrard,Late Leaving Garage,8,16,W/B,4067
12/02/2017,505,11:54:00 AM,Sunday,Russell Yard,Late Leaving Garage,19,12,W/B,4130
12/02/2017,501,12:04:00 PM,Sunday,Queen and Connaught,Late Leaving Garage,7,14,W/B,4015
12/02/2017,506,12:16:00 PM,Sunday,Roncy Yard,Late Leaving Garage,17,27,E/B,4115
12/02/2017,501,12:25:00 PM,Sunday,Queen and Augusta,Investigation,16,22,E/B,4235
12/02/2017,506,12:31:00 PM,Sunday,Dovercourt and College,Held By,29,39,E/B,4172
12/02/2017,506,12:34:00 PM,Sunday,Russell Yard.,Late Leaving Garage,43,53,W/B,4061
12/02/2017,505,12:50:00 PM,Sunday,Sheraton and Dundas,Mechanical,34,40,E/B,4119
12/02/2017,510,1:00:00 PM,Sunday,Spadina,Mechanical,1,7,S/B,4411
12/02/2017,501,1:17:00 PM,Sunday,Queen at Yonge,General Delay,18,24,B/W,4021
12/02/2017,506,2:40:00 PM,Sunday,Crawford and College,Investigation,19,29,W/B,4091
12/02/2017,506,2:58:00 PM,Sunday,college and augusta,Mechanical,28,34,W/B,4003
12/02/2017,506,3:06:00 PM,Sunday,McCaul St. and College.,Held By,45,55,S/B,4136
12/02/2017,501,3:43:00 PM,Sunday,Queen at Parliament,Mechanical,6,12,E/B,4246
12/02/2017,514,4:00:00 PM,Sunday,King @ Sumach,Diversion,574,574,E/B,4403
12/02/2017,506,5:15:00 PM,Sunday,Carlton and Sherbourne,Investigation,22,12,E/B,4184
12/02/2017,511,6:09:00 PM,Sunday,Fleet and Fort York,General Delay,20,25,N/B,8203
12/02/2017,512,7:30:00 PM,Sunday,St Clair at Laughton,Mechanical,5,11,W/B,4180
12/02/2017,505,7:31:00 PM,Sunday,"Dundas, before Roncesvalles",Held By,23,30,W/B,4064
12/02/2017,506,7:50:00 PM,Sunday,College and Montrose,Emergency Services,14,21,W/B,4176
12/02/2017,501,8:04:00 PM,Sunday,Lakeshore at 15th street,Mechanical,7,14,E/B,1626
12/02/2017,505,9:09:00 PM,Sunday,Dundas West Stn,Mechanical,10,20,E/B,4064
13/02/2017,512,5:13:00 AM,Monday,Roncy Yard.,Late Leaving Garage,5,10,N/B,4150
13/02/2017,505,5:22:00 AM,Monday,Roncy yard,Late Leaving Garage,5,10,E/B,4147
13/02/2017,505,5:30:00 AM,Monday,Roncy Yard,Late Leaving Garage,10,17,E/B,4074
13/02/2017,512,5:36:00 AM,Monday,Roncesvalles Yard,Mechanical,15,0,N/B,4131
13/02/2017,501,5:40:00 AM,Monday,Longbranch Loop,Mechanical,5,10,E/B,1617
13/02/2017,505,5:42:00 AM,Monday,Broadview / Dundas,Diversion,2,10,W/B,4071
13/02/2017,504,5:42:00 AM,Monday,Broadview at Dundas St. E.,Investigation,8,23,W/B,6875
13/02/2017,510,5:45:00 AM,Monday,Queens Quay,Mechanical,1,8,B/W,4427
13/02/2017,502,5:55:00 AM,Monday,Queen at Kingstoon,Mechanical,12,24,W/B,8113
13/02/2017,504,6:00:00 AM,Monday,King & University.,General Delay,9,13,W/B,4032
13/02/2017,514,6:01:00 AM,Monday,Parliament and King,Mechanical,8,16,W/B,4155
13/02/2017,506,6:17:00 AM,Monday,Roncy Yard,Late Leaving Garage,5,10,E/B,4035
13/02/2017,504,6:18:00 AM,Monday,Roncy yard,Late Leaving Garage,5,10,N/B,4098
13/02/2017,512,6:20:00 AM,Monday,Roncy Yard.,Late Leaving Garage,5,10,N/B,4167
13/02/2017,506,6:20:00 AM,Monday,Gerrard and Coxwell,Mechanical,4,8,E/B,4081
13/02/2017,504,6:22:00 AM,Monday,Broadview and Queen,Late Leaving Garage,4,8,W/B,4195
13/02/2017,512,6:29:00 AM,Monday,St.Clair West Stn,Mechanical,6,12,E/B,4082
13/02/2017,506,6:29:00 AM,Monday,Gerrard and Coxwell,Late Leaving Garage,4,8,E/B,4077
13/02/2017,501,6:37:00 AM,Monday,Roncy Yard,Late Leaving Garage,5,10,E/B,4181
13/02/2017,504,6:38:00 AM,Monday,Broadview and Queen,Late Leaving Garage,4,8,W/B,4069
13/02/2017,512,6:43:00 AM,Monday,Oakwood,Mechanical,0,6,W/B,4186
13/02/2017,505,6:48:00 AM,Monday,BATHURST,Mechanical,1,7,E/B,4126
13/02/2017,506,7:10:00 AM,Monday,Roncy Yard,Late Leaving Garage,5,10,E/B,4034
13/02/2017,501,7:25:00 AM,Monday,Roncy Yard,Late Leaving Garage,5,10,E/B,4208
13/02/2017,505,7:31:00 AM,Monday,Dundas / Broadview,Mechanical,6,12,E/B,4001
13/02/2017,506,7:34:00 AM,Monday,Roncy Yard,Late Leaving Garage,5,10,E/B,4011
13/02/2017,512,7:35:00 AM,Monday,St.Clair Station,Mechanical,6,10,W/B,4199
13/02/2017,504,7:52:00 AM,Monday,Roncy Yard,Late Leaving Garage,5,10,N/B,4083
13/02/2017,514,8:36:00 AM,Monday,Cherry at Front.,Mechanical,18,26,S/B,4404
13/02/2017,506,8:42:00 AM,Monday,Parliament and Gerrard,Investigation,5,10,E/B,4030
13/02/2017,504,9:30:00 AM,Monday,King at Spadina.,General Delay,10,14,W/B,4024
13/02/2017,505,9:58:00 AM,Monday,Chestnut,Mechanical,27,33,E/B,4183
13/02/2017,504,10:03:00 AM,Monday,Roncesvalles at Galley.,Investigation,25,30,W/B,7494
13/02/2017,501,10:11:00 AM,Monday,Queensway at Roncesvalles,Mechanical,6,11,E/B,4220
13/02/2017,512,12:23:00 PM,Monday,St.Clair West Station,Investigation,6,12,E/B,4010
13/02/2017,501,1:06:00 PM,Monday,Roncesvalles at Garden Ave,Held By,7,12,N/B,4132
13/02/2017,512,2:43:00 PM,Monday,St.Clair West,Mechanical,15,21,E/B,4172
13/02/2017,504,3:15:00 PM,Monday,Roncy carhouse,Mechanical,5,10,E/B,4128
13/02/2017,504,3:17:00 PM,Monday,Broadview at  Dundas,Held By,7,12,S/B,4066
13/02/2017,510,6:48:00 PM,Monday,Spadina Bremner,Mechanical,1,1,S/B,4423
13/02/2017,504,7:01:00 PM,Monday,Broadview Station,Mechanical,5,10,S/B,4114
13/02/2017,504,7:06:00 PM,Monday,Roncesvalles at Queen,Mechanical,5,10,S/B,4093
13/02/2017,501,7:38:00 PM,Monday,Lakeshore and long Branch,Investigation,5,10,E/B,8198
13/02/2017,501,8:20:00 PM,Monday,Lake Shore Blvd. and 5th St.,Mechanical,7,14,E/B,8031
13/02/2017,501,9:02:00 PM,Monday,Queen St. West and Spadina Ave.,Investigation,5,11,E/B,4218
14/02/2017,514,12:35:00 AM,Tuesday,CNE LOOP,Mechanical,0,0,W/B,4415
14/02/2017,501,5:39:00 AM,Tuesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4213
14/02/2017,506,6:22:00 AM,Tuesday,Howard park,Mechanical,4,8,E/B,4078
14/02/2017,505,6:37:00 AM,Tuesday,Broadview and Dundas,Late Leaving Garage,5,11,N/B,4075
14/02/2017,504,6:38:00 AM,Tuesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4172
14/02/2017,504,7:09:00 AM,Tuesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4016
14/02/2017,506,7:37:00 AM,Tuesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4119
14/02/2017,506,7:38:00 AM,Tuesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4164
14/02/2017,506,8:08:00 AM,Tuesday,Carlton and Yonge,Investigation,38,42,W/B,4155
14/02/2017,506,8:35:00 AM,Tuesday,Howard park loop,Investigation,16,20,E/B,4053
14/02/2017,512,9:34:00 AM,Tuesday,St Clair/Yonge,Investigation,1020,1024,B/W,4170
14/02/2017,505,10:47:00 AM,Tuesday,Dundas/Dension,Investigation,6,13,W/B,4074
14/02/2017,501,12:08:00 PM,Tuesday,Queen and Connaught,Mechanical,6,12,E/B,4229
14/02/2017,506,12:43:00 PM,Tuesday,Spadina and college,Mechanical,4,8,E/B,4064
14/02/2017,501,1:04:00 PM,Tuesday,Queen and Connaught,Mechanical,12,18,E/B,4236
14/02/2017,4,1:05:00 PM,Tuesday,Sunnyside loop,Mechanical,6,12,E/B,4193
14/02/2017,501,1:11:00 PM,Tuesday,Long Branch loop,Mechanical,5,10,E/B,1543
14/02/2017,514,1:17:00 PM,Tuesday,Adelaid at Church,Investigation,10,20,W/B,4413
14/02/2017,504,1:34:00 PM,Tuesday,Roncy Yard,Mechanical,5,10,N/B,4083
14/02/2017,506,1:40:00 PM,Tuesday,High Park Loop to Main Station,General Delay,15,12,B/W,
14/02/2017,506,1:41:00 PM,Tuesday,Bay and college,Held By,18,23,B/W,4071
14/02/2017,504,2:54:00 PM,Tuesday,Roncy yard,Mechanical,5,10,E/B,4187
14/02/2017,511,2:55:00 PM,Tuesday,CNE Loop,Mechanical,6,12,N/B,1826
14/02/2017,504,3:59:00 PM,Tuesday,Roncy Yard,Late Leaving Garage,21,23,E/B,4102
14/02/2017,504,4:06:00 PM,Tuesday,Roncy yard,Mechanical,2,4,E/B,4147
14/02/2017,504,4:10:00 PM,Tuesday,King at Church,Mechanical,4,8,E/B,4029
14/02/2017,501,4:19:00 PM,Tuesday,Queen and Augusta,Investigation,6,12,E/B,4220
14/02/2017,511,4:52:00 PM,Tuesday,CNE Loop,Mechanical,6,12,N/B,1826
14/02/2017,512,5:06:00 PM,Tuesday,St Clair at Laughton,Emergency Services,16,20,E/B,4178
14/02/2017,511,5:27:00 PM,Tuesday,Bathurst Stn,Mechanical,3,6,S/B,8324
14/02/2017,504,5:35:00 PM,Tuesday,King at Spadina,Held By,25,30,B/W,4044
14/02/2017,514,5:35:00 PM,Tuesday,King at Spadina,Held By,25,34,B/W,4406
14/02/2017,514,6:16:00 PM,Tuesday,CNE Loop,Mechanical,9,18,E/B,4050
14/02/2017,501,7:57:00 PM,Tuesday,Lake Shore Blvd. and Kipling Ave.,Mechanical,5,10,W/B,8059
14/02/2017,504,8:18:00 PM,Tuesday,Dundas West Station,Investigation,26,31,S/B,4174
14/02/2017,504,8:48:00 PM,Tuesday,King and Spadina,Mechanical,6,12,W/B,4184
14/02/2017,501,9:30:00 PM,Tuesday,Bathurst St. and Queen St. West,Held By,15,10,S/B,4130
14/02/2017,511,9:40:00 PM,Tuesday,Bathurst Stn,Mechanical,5,10,S/B,1626
15/02/2017,501,4:44:00 AM,Wednesday,Longbranch Loop,Mechanical,5,10,E/B,8329
15/02/2017,506,5:30:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4068
15/02/2017,504,6:03:00 AM,Wednesday,Roncesvalles at Queensway.,Mechanical,4,13,E/B,4020
15/02/2017,505,6:05:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4045
15/02/2017,501,6:34:00 AM,Wednesday,Queen and Connaught,Late Leaving Garage,5,10,E/B,4003
15/02/2017,504,6:36:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4035
15/02/2017,501,6:38:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4014
15/02/2017,504,6:40:00 AM,Wednesday,Roncy Yard,Late Leaving Garage,5,10,E/B,4049
15/02/2017,512,6:44:00 AM,Wednesday,St Clair/Bathurst,Held By,20,23,E/B,4101
15/02/2017,504,8:29:00 AM,Wednesday,Queen St. E. at Brdvw.,Mechanical,18,20,E/B,4066
15/02/2017,501,8:29:00 AM,Wednesday,Queen at Broadview,Mechanical,14,19,B/W,4003
15/02/2017,504,8:50:00 AM,Wednesday,King at Niagara.,General Delay,14,18,B/W,4099
15/02/2017,506,9:58:00 AM,Wednesday,Woodfield and gerrard,Mechanical,15,19,E/B,4083
15/02/2017,505,10:19:00 AM,Wednesday,DW Stn,Mechanical,6,10,E/B,4165
15/02/2017,514,10:33:00 AM,Wednesday,King St.W. at Portland.,Held By,10,20,W/B,4067
15/02/2017,504,10:34:00 AM,Wednesday,King St. W. at Portland.,Held By,9,14,W/B,4036
15/02/2017,504,11:39:00 AM,Wednesday,King and Jarvis,Mechanical,5,10,W/B,4020
15/02/2017,501,11:42:00 AM,Wednesday,Queen at Roncesvalles,Investigation,6,12,E/B,1200
15/02/2017,505,11:53:00 AM,Wednesday,Dundas/River,Held By,7,13,W/B,4140
15/02/2017,504,12:02:00 PM,Wednesday,Roncesvalles and Constance,Held By,20,25,S/B,4040
15/02/2017,501,1:36:00 PM,Wednesday,Queen & Carlaw,Investigation,36,41,E/B,4174
15/02/2017,504,2:25:00 PM,Wednesday,King and Wilson Park,Mechanical,5,10,W/B,4020
15/02/2017,504,3:29:00 PM,Wednesday,King and University,Mechanical,27,31,E/B,4209
15/02/2017,514,3:44:00 PM,Wednesday,King and University.,Held By,12,22,E/B,4404
15/02/2017,506,4:00:00 PM,Wednesday,Gerrard @ Marjory,Mechanical,47,52,E/B,4015
15/02/2017,501,6:13:00 PM,Wednesday,Neville Loop,Mechanical,6,11,W/B,4204
15/02/2017,506,6:50:00 PM,Wednesday,Gerrard @ Marjory,Emergency Services,19,26,W/B,4091
15/02/2017,504,8:37:00 PM,Wednesday,Roncesvalles and Howard Park,Held By,4,10,N/B,4117
15/02/2017,504,9:00:00 PM,Wednesday,King/Shaw to King Jarvis,General Delay,10,15,B/W,
15/02/2017,504,10:28:00 PM,Wednesday,King and Sudbury,Held By,5,10,W/B,4180
15/02/2017,501,10:41:00 PM,Wednesday,The Queensway and King St. West,Utilized Off Route,7,14,E/B,1253
15/02/2017,506,10:45:00 PM,Wednesday,College and Lansdowne,Utilized Off Route,9,13,E/B,4145
15/02/2017,501,11:25:00 PM,Wednesday,Dufferin Loop,Utilized Off Route,7,14,W/B,1500
16/02/2017,501,5:03:00 AM,Thursday,Longbranch Loop,Mechanical,5,10,E/B,1654
16/02/2017,512,5:23:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,10,E/B,4135
16/02/2017,504,5:25:00 AM,Thursday,Queen St. E. at Russell W. Gate.,Mechanical,17,25,W/B,4047
16/02/2017,501,5:26:00 AM,Thursday,Queen at Greenwood,Investigation,110,115,B/W,4216
16/02/2017,502,5:29:00 AM,Thursday,Queen at Greenwood,Investigation,46,56,B/W,7777
16/02/2017,501,5:35:00 AM,Thursday,Longbranch Loop,Mechanical,6,11,E/B,1572
16/02/2017,505,5:35:00 AM,Thursday,Broadview-Dundas,Investigation,8,16,E/B,16
16/02/2017,501,5:36:00 AM,Thursday,Queen and Connaught,Mechanical,10,20,E/B,4247
16/02/2017,512,5:36:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,10,E/B,4142
16/02/2017,501,5:50:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,10,E/B,4214
16/02/2017,512,5:50:00 AM,Thursday,Guns loop,Mechanical,17,24,E/B,4180
16/02/2017,501,6:00:00 AM,Thursday,Queen at Coxwell,Mechanical,10,20,W/B,4247
16/02/2017,501,6:05:00 AM,Thursday,Queen at Coxwell,Mechanical,5,10,E/B,4204
16/02/2017,512,6:07:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,10,E/B,4199
16/02/2017,505,6:32:00 AM,Thursday,Dundas/Lansdowne,Mechanical,4,12,E/B,4086
16/02/2017,506,6:34:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,10,E/B,4134
16/02/2017,505,6:34:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,10,N/B,4183
16/02/2017,501,6:34:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,10,E/B,4213
16/02/2017,512,6:34:00 AM,Thursday,St Clair west stn.,Mechanical,4,8,E/B,4153
16/02/2017,506,6:34:00 AM,Thursday,Roncy Yard,Late Leaving Garage,5,10,E/B,4157
16/02/2017,501,6:37:00 AM,Thursday,Longbranch Loop,Mechanical,5,10,E/B,1015
16/02/2017,501,6:47:00 AM,Thursday,Longbranch loop,Mechanical,5,10,E/B,1059
16/02/2017,506,7:46:00 AM,Thursday,Yonge and college,Mechanical,4,8,W/B,4027
16/02/2017,512,7:48:00 AM,Thursday,Avenue rd and st clair,Mechanical,4,8,W/B,4179
16/02/2017,501,7:50:00 AM,Thursday,Springhurst(Dufferin) Loop,Mechanical,5,10,S/B,1627
16/02/2017,504,7:54:00 AM,Thursday,Ronc. Yard.,Late Leaving Garage,2,4,E/B,4055
16/02/2017,504,8:40:00 AM,Thursday,King St. E. at Ontario.,Mechanical,14,22,W/B,4078
16/02/2017,514,8:40:00 AM,Thursday,King St. E. at Ontario.,Held By,14,22,W/B,4420
16/02/2017,501,9:00:00 AM,Thursday,Queensway at Roncesvalles,Mechanical,10,15,E/B,4202
16/02/2017,510,9:10:00 AM,Thursday,Spadina/King,Mechanical,8,16,N/B,4410
16/02/2017,506,9:21:00 AM,Thursday,Main stn.,Mechanical,4,8,W/B,4059
16/02/2017,506,9:35:00 AM,Thursday,Dufferin and college,Mechanical,4,8,E/B,4065
16/02/2017,501,10:32:00 AM,Thursday,Queensway at Roncesvalles,Mechanical,5,10,E/B,4208
16/02/2017,505,1:32:00 PM,Thursday,Broadview/Dundas,Mechanical,6,13,W/B,4038
16/02/2017,501,2:30:00 PM,Thursday,Lakeshore & Kipling,Mechanical,6,12,W/B,7925
16/02/2017,501,2:49:00 PM,Thursday,Lakeshore & Parklawn,Mechanical,6,12,W/B,1572
16/02/2017,506,3:09:00 PM,Thursday,Carlton @ Sherbourne,Mechanical,5,11,W/B,4096
16/02/2017,501,3:10:00 PM,Thursday,Springhurst Loop,Investigation,6,12,W/B,1048
16/02/2017,509,6:34:00 PM,Thursday,Queens Quay @ Rees,Investigation,45,51,W/B,4408
16/02/2017,510,6:38:00 PM,Thursday,queens quay/reese,Held By,42,46,N/B,4409
16/02/2017,501,8:49:00 PM,Thursday,The Queensway and Windermere Ave.,Mechanical,7,15,W/B,1374
16/02/2017,505,8:50:00 PM,Thursday,bathurst/dundas,Mechanical,35,42,W/B,4146
16/02/2017,501,10:53:00 PM,Thursday,Dufferin Loop,Utilized Off Route,7,15,W/B,1641
16/02/2017,504,11:00:00 PM,Thursday,King/Shaw to king/University,General Delay,15,20,B/W,
16/02/2017,504,11:15:00 PM,Thursday,Queen and Portland,Held By,15,22,E/B,4169
16/02/2017,501,11:16:00 PM,Thursday,Queen St. West and Augusta Ave.,Emergency Services,11,20,B/W,4216
16/02/2017,501,11:27:00 PM,Thursday,Dufferin Loop,Utilized Off Route,7,15,W/B,1036
17/02/2017,510,12:30:00 AM,Friday,spadina station,Mechanical,8,16,S/B,4424
17/02/2017,501,12:51:00 AM,Friday,Queen St. East and Kippen Davie Ave.,Mechanical,22,32,E/B,4120
17/02/2017,501,1:01:00 AM,Friday,Queen St. East and Kippen Davie Ave.,Utilized Off Route,10,20,E/B,4217
17/02/2017,301,2:03:00 AM,Friday,Neville Park Loop,Investigation,6,15,W/B,4200
17/02/2017,505,5:23:00 AM,Friday,Roncy Yard,Late Leaving Garage,5,10,E/B,4025
17/02/2017,512,5:37:00 AM,Friday,Roncy Yard,Late Leaving Garage,5,10,E/B,4180
17/02/2017,502,5:38:00 AM,Friday,Queen at Kingston,Mechanical,12,24,E/B,7840
17/02/2017,512,5:44:00 AM,Friday,Roncy Yard,Late Leaving Garage,5,10,E/B,4185
17/02/2017,506,5:45:00 AM,Friday,Roncesvalles Yard,Mechanical,1,7,E/B,4070
17/02/2017,501,5:49:00 AM,Friday,Roncy Yard,Late Leaving Garage,5,10,E/B,4240
17/02/2017,506,6:31:00 AM,Friday,Main Station to High Park,Mechanical,6,12,W/B,4083
17/02/2017,505,6:34:00 AM,Friday,Broadview and Dundas,Mechanical,3,7,E/B,4022
17/02/2017,504,6:34:00 AM,Friday,Erindale & Brdvw.,Held By,8,16,W/B,4093
17/02/2017,506,7:12:00 AM,Friday,Coxwell and Lower Gerrard,Mechanical,4,7,E/B,4016
17/02/2017,506,7:23:00 AM,Friday,Russell Yard,Mechanical,18,24,W/B,4016
17/02/2017,504,7:42:00 AM,Friday,Roncy Yard,Mechanical,5,10,E/B,4183
17/02/2017,501,7:58:00 AM,Friday,Springhurst (Dufferin) loop,Mechanical,5,10,S/B,1808
17/02/2017,501,8:16:00 AM,Friday,Queensway at Roncesvalles,Mechanical,5,10,E/B,4207
17/02/2017,501,9:30:00 AM,Friday,Queensway at Roncesvalles,Held By,10,15,E/B,4251
17/02/2017,509,11:35:00 AM,Friday,Fleet Loop,Mechanical,1,7,E/B,4402
17/02/2017,502,12:56:00 PM,Friday,Bingham Loop,Mechanical,10,20,W/B,7728
17/02/2017,504,1:30:00 PM,Friday,King and Parliament,Mechanical,5,10,E/B,4044
17/02/2017,512,2:28:00 PM,Friday,St.Clair and Yonge,Mechanical,4,8,W/B,4066
17/02/2017,512,2:45:00 PM,Friday,St.Clair and Yonge,General Delay,11,15,B/W,4135
17/02/2017,514,3:27:00 PM,Friday,King and Jarvis,Mechanical,10,20,W/B,4085
17/02/2017,502,3:35:00 PM,Friday,Bingham Loop,Mechanical,10,20,W/B,7849
17/02/2017,505,6:05:00 PM,Friday,church/dundas,Investigation,30,35,E/B,4084
17/02/2017,514,6:27:00 PM,Friday,King and Strachan,Mechanical,10,20,W/B,4414
17/02/2017,512,7:58:00 PM,Friday,St.Clair Station,Mechanical,1,6,E/B,4155
17/02/2017,504,8:30:00 PM,Friday,King east of Bathurst,Held By,7,14,E/B,4056
17/02/2017,501,8:50:00 PM,Friday,Queen at Connaught,Mechanical,6,11,E/B,4204
17/02/2017,504,9:00:00 PM,Friday,King/Portland to King/Church,General Delay,15,20,B/W,
17/02/2017,501,9:04:00 PM,Friday,Queen at Augusta,Held By,126,131,W/B,4214
17/02/2017,501,9:20:00 PM,Friday,Sunnyside Loop,Held By,5,11,E/B,4242
17/02/2017,504,10:42:00 PM,Friday,King/Church,Held By,4,11,W/B,4113
17/02/2017,506,11:08:00 PM,Friday,Coxwell and Gerrard,Mechanical,8,16,S/B,4157
18/02/2017,505,12:50:00 AM,Saturday,dundas west station,Investigation,10,20,W/B,4020
18/02/2017,301,3:43:00 AM,Saturday,Dufferin at Dupont,Investigation,10,20,W/B,1774
18/02/2017,506,5:12:00 AM,Saturday,Roncy yard,Mechanical,16,16,E/B,4045
18/02/2017,501,5:43:00 AM,Saturday,Queen and Dufferin,Mechanical,6,12,E/B,4222
18/02/2017,506,6:58:00 AM,Saturday,Coxwell and Gerrard,Diversion,0,0,E/B,0
18/02/2017,504,8:57:00 AM,Saturday,Russell Yard,Late Leaving Garage,8,16,8,4084
18/02/2017,805,8:59:00 AM,Saturday,Roncesvalles Yard,Investigation,0,0,B/W,4013
18/02/2017,501,9:07:00 AM,Saturday,Neville loop,Mechanical,1,1,W/B,4229
18/02/2017,514,9:40:00 AM,Saturday,King & Church,General Delay,15,20,W/B,4404
18/02/2017,501,9:46:00 AM,Saturday,Dufferin loop,Mechanical,5,10,W/B,1571
18/02/2017,501,9:59:00 AM,Saturday,Neville loop,Mechanical,6,12,W/B,4236
18/02/2017,509,10:17:00 AM,Saturday,CNE,Mechanical,5,12,W/B,4403
18/02/2017,501,10:32:00 AM,Saturday,Queen and Kingston,Mechanical,6,12,E/B,4249
18/02/2017,506,10:47:00 AM,Saturday,Coxwell and Queen,Mechanical,6,12,E/B,4043
18/02/2017,506,11:20:00 AM,Saturday,Broadview and Gerrard,Mechanical,6,12,E/B,4082
18/02/2017,501,12:58:00 PM,Saturday,Lakeshore & Kipling,Emergency Services,5,11,E/B,8053
18/02/2017,501,2:30:00 PM,Saturday,Sunnyside to Neville,General Delay,25,30,B/W,
18/02/2017,506,3:20:00 PM,Saturday,College and Brock,Held By,37,44,E/B,4099
18/02/2017,509,3:37:00 PM,Saturday,Fleet Loop,Mechanical,29,35,W/B,4403
18/02/2017,501,4:29:00 PM,Saturday,Queen & Greenwood,Mechanical,5,11,E/B,4240
18/02/2017,512,4:57:00 PM,Saturday,St. Clair and Lansdowne,Emergency Services,4,8,E/B,4171
18/02/2017,512,6:41:00 PM,Saturday,St.Clair West and Bathurst,Investigation,4,8,W/B,4078
18/02/2017,501,6:51:00 PM,Saturday,Kipling Loop,Investigation,5,11,E/B,1059
18/02/2017,514,7:26:00 PM,Saturday,King and Sumach,Mechanical,31,41,W/B,4412
18/02/2017,504,7:26:00 PM,Saturday,King and sumach,Diversion,5,10,W/B,4178
18/02/2017,514,8:46:00 PM,Saturday,Church north of Queen,Mechanical,14,28,E/B,4412
18/02/2017,514,10:27:00 PM,Saturday,Cherry and King,Late Leaving Garage,27,27,N/B,
18/02/2017,511,11:30:00 PM,Saturday,CNE entrance/ princess gate,Mechanical,7,14,S/B,1357
19/02/2017,301,2:00:00 AM,Sunday,Queen and Connaught,Mechanical,10,20,E/B,4218
19/02/2017,504,2:22:00 AM,Sunday,King and Portland,Held By,10,25,E/B,4180
19/02/2017,501,3:42:00 AM,Sunday,Queen and Spadina,Mechanical,30,60,W/B,4208
19/02/2017,504,5:21:00 AM,Sunday,Roncesvalles and Queen,Late Leaving Garage,12,20,N/B,4141
